video,source_video,rollout_h1_error,rollout_h1_p95,rollout_h1_max,rollout_h5_error,rollout_h5_p95,rollout_h5_max,observed_frames,frames,video_sha256,simulation_metadata
best-rollout1-matched-10samples-5steps-v1/case-10/steps-20/vanilla-diffusion.mp4,00000/221.mp4,0.20385592697268187,0.5116300376504433,5.505375557268242,0.8082103092319978,2.2761277183704567,5.505375557268242,5,49,be41122a4dfe38a746185f88d93dadf2a0c4abaf5bfc4804a941558e0a4562bb,data/bounce/eval_49f_5n_0c/00000/221.npz
best-rollout1-matched-10samples-5steps-v1/case-10/steps-200/guided-final.mp4,00000/221.mp4,0.39291772368303635,1.547834084439605,2.5470623308044806,1.5186977591518138,4.482864227811416,6.582536155990654,5,49,43653b970f09a23de6744e330ed410c8ca128c97a226b2d9aa80f298878bd557,data/bounce/eval_49f_5n_0c/00000/221.npz
best-rollout1-matched-10samples-5steps-v1/case-10/steps-200/vanilla-diffusion.mp4,00000/221.mp4,0.16159932835464894,0.5226421555225462,1.084251744110533,0.7333691876296206,2.058787302474231,3.8684064281794583,5,49,3adbfafe8b6eb64b294249099e3625c8bc951d717e3acd3197da98bb17dd1ca4,data/bounce/eval_49f_5n_0c/00000/221.npz
best-rollout1-matched-10samples-5steps-v1/case-10/steps-50/guided-final.mp4,00000/221.mp4,0.4707519040800662,2.0490881170156676,3.612620392741563,1.5031777608224837,3.9689392294144206,6.338879531189156,5,49,1c8e0d701c5c41096b49661b590350681ddf54b6897119ef2af1fcbb202b086c,data/bounce/eval_49f_5n_0c/00000/221.npz
best-rollout1-matched-10samples-5steps-v1/case-10/steps-50/vanilla-diffusion.mp4,00000/221.mp4,0.13831511847778236,0.4249291209458237,0.7356270529885058,0.6374504727881117,1.5163908175124379,4.481778583666646,5,49,7e85f2bf45875acf90a21c97ebb18b62f9098d211c3db53de33d99ea57f6265f,data/bounce/eval_49f_5n_0c/00000/221.npz
best-rollout1-matched-10samples-5steps-v1/case-2/steps-10/guided-final.mp4,00000/828.mp4,0.37493980677950056,1.1499366680159024,2.2592388559690666,1.3199700679207291,3.3502024650006588,4.5084327483895565,5,49,2005a4b82bb5ffce03d11cad4f7152e95a3e5f8bd5e980f3f8da62d6b1c3eac1,data/bounce/eval_49f_5n_0c/00000/828.npz
best-rollout1-matched-10samples-5steps-v1/case-2/steps-10/vanilla-diffusion.mp4,00000/828.mp4,0.1867778725108885,0.5823226223806516,0.9176718803919023,0.8231305852018023,2.7205235574443316,5.076240651817605,5,49,6b2332e816fe4ad911f34864b90516e9bc9d6adf89dd8110ba9d78c7fd303fac,data/bounce/eval_49f_5n_0c/00000/828.npz
best-rollout1-matched-10samples-5steps-v1/case-2/steps-100/guided-final.mp4,00000/828.mp4,0.4834795860352321,1.4467493621310767,2.5392937789916696,1.729405700020495,4.159422145818637,6.288833676539706,5,49,0634357b6d82c16561b516d3081b4673ae6aa6e799ea24a1895aa42bbf173c40,data/bounce/eval_49f_5n_0c/00000/828.npz
best-rollout1-matched-10samples-5steps-v1/case-2/steps-100/vanilla-diffusion.mp4,00000/828.mp4,0.1700389077133851,0.5372295438130557,1.0860797718448014,0.7353761579307324,2.4253473107540233,5.674893763782891,5,49,0ecb8afe7d3b77c073537c7f2f4c5f3042e0ac5ba4ef1c3fb39d4430fde84fff,data/bounce/eval_49f_5n_0c/00000/828.npz
best-rollout1-matched-10samples-5steps-v1/case-2/steps-20/guided-final.mp4,00000/828.mp4,0.36787337441417645,1.0329332946822218,1.8969720315185996,1.2342981312107202,3.7252123265009356,4.963174804703553,5,49,0f921daeee71f949f28b9f600915b2b4bf692b607c2e80e4178b52b8af2ce17e,data/bounce/eval_49f_5n_0c/00000/828.npz
best-rollout1-matched-10samples-5steps-v1/case-2/steps-20/vanilla-diffusion.mp4,00000/828.mp4,0.17777955652607358,0.647945606685249,0.9871164566172591,0.7717980581992498,2.407382616514501,4.853772526939809,5,49,3bd2fb10e58634ea792f0fac202732deac3266c275bf562d97f5b853c8147a64,data/bounce/eval_49f_5n_0c/00000/828.npz
best-rollout1-matched-10samples-5steps-v1/case-2/steps-200/guided-final.mp4,00000/828.mp4,0.5021864635622653,1.5732324181918147,4.089013722193361,1.829274362894198,4.5413254543297805,8.305702448713017,5,49,cca471653a79a694fe665ecec9ba89e457722260a65b08c0648514ef44dec2a1,data/bounce/eval_49f_5n_0c/00000/828.npz
best-rollout1-matched-10samples-5steps-v1/case-2/steps-200/vanilla-diffusion.mp4,00000/828.mp4,0.1779798369185832,0.5475288500799722,1.4664326063881923,0.7375007016374295,2.0460514415079682,5.284333917854892,5,49,461a35676a59bdf868c52da6e0553574b43a97e4a5d5ec3e43bd6dd9575fba73,data/bounce/eval_49f_5n_0c/00000/828.npz
best-rollout1-matched-10samples-5steps-v1/case-2/steps-50/guided-final.mp4,00000/828.mp4,0.8620812544964475,3.535955698191469,4.877502203181317,2.4957923494153795,5.7595085870283365,7.956553928266478,5,49,82b6048a6efc7e280bb6e69cee80dc0e47cba008b4f64053342d9d8684f4aa83,data/bounce/eval_49f_5n_0c/00000/828.npz
best-rollout1-matched-10samples-5steps-v1/case-2/steps-50/vanilla-diffusion.mp4,00000/828.mp4,0.16474552311708296,0.47736605647412517,1.1985310162190896,0.6973093841190956,1.905218355372963,5.308451653651525,5,49,9e63fc4ed2b44811e13590b3aecf42dacb348df42a03ae99f5f9de4d45e10879,data/bounce/eval_49f_5n_0c/00000/828.npz
best-rollout1-matched-10samples-5steps-v1/case-3/steps-10/guided-final.mp4,00000/037.mp4,0.34463730984101437,0.9358367761130786,2.2960255503706946,1.2023625035215049,3.092796005775138,6.908300068408929,5,49,bbd97077914d3986a62257b0f73071ec57ab1c873877d5982807fdfc7f1ad5bc,data/bounce/eval_49f_5n_0c/00000/037.npz
best-rollout1-matched-10samples-5steps-v1/case-3/steps-10/vanilla-diffusion.mp4,00000/037.mp4,0.15538912378396,0.5238832682816361,1.1916010856605421,0.64993161684857,2.0317543871343724,4.670832174922922,5,49,15562de0b1f9b4165e2c4c870211e7f279a44aeed2e54a0e2c8da0ddfcc0ca05,data/bounce/eval_49f_5n_0c/00000/037.npz
best-rollout1-matched-10samples-5steps-v1/case-3/steps-100/guided-final.mp4,00000/037.mp4,0.5036386687416626,1.6403672477138418,3.590285489845021,1.5899607836119511,4.129956932602863,8.298112940836019,5,49,ec316dfa92dca67ec10fa02bfc2812df41557731a949151c2d2997b051d85d49,data/bounce/eval_49f_5n_0c/00000/037.npz
best-rollout1-matched-10samples-5steps-v1/case-3/steps-100/vanilla-diffusion.mp4,00000/037.mp4,0.17666219855188245,0.6085616562023507,1.231157726053232,0.6875893637602575,1.9757475648980767,3.4782806902781105,5,49,ac232f884ee8569131f096e0e3fa2e4cb2042b0bf8aece6c5464f0807f52711e,data/bounce/eval_49f_5n_0c/00000/037.npz
best-rollout1-matched-10samples-5steps-v1/case-3/steps-20/guided-final.mp4,00000/037.mp4,0.35746967063992113,1.0117905648166738,2.4897967020548073,1.1937398290086312,3.3506529996501184,4.617525354740547,5,49,43309b4ef5ba7168534601edb6d217d8472097c662c0d90967eb9d161cf541cd,data/bounce/eval_49f_5n_0c/00000/037.npz
best-rollout1-matched-10samples-5steps-v1/case-3/steps-20/vanilla-diffusion.mp4,00000/037.mp4,0.14613315892153636,0.43616843597165084,0.9302448484541996,0.6675578948989255,2.123023827683896,3.6553583838503347,5,49,d64e574720b1fa8d67b1a03f9e37b92dad38c852786eaa02f44dbb1cec2ccb30,data/bounce/eval_49f_5n_0c/00000/037.npz
best-rollout1-matched-10samples-5steps-v1/case-3/steps-200/guided-final.mp4,00000/037.mp4,0.39450835557858305,1.0647346154248343,2.4303312100072434,1.4848609515546611,3.6508014762190415,5.972097971084979,5,49,16d4e84ff6b56520ca48bc3cae64a1d047ec8c7767574c574a35aee2492e3bc7,data/bounce/eval_49f_5n_0c/00000/037.npz
best-rollout1-matched-10samples-5steps-v1/case-3/steps-200/vanilla-diffusion.mp4,00000/037.mp4,0.14177602005013157,0.49563817657399584,0.9692634091645824,0.629809853708509,2.050315385764342,3.608317818017823,5,49,d9088680017395dd237835b9a9ff38fcffc89a96a94cc21cf26bd3978084e54c,data/bounce/eval_49f_5n_0c/00000/037.npz
best-rollout1-matched-10samples-5steps-v1/case-3/steps-50/guided-final.mp4,00000/037.mp4,0.3971843783166339,1.2031832628060137,3.6682292017856044,1.5297503970426394,4.2338361527129535,7.354678403279401,5,49,2c45c3296635717ed9ed44af6f600f9bef0c10a2c92b212d2d5204f6d823ed15,data/bounce/eval_49f_5n_0c/00000/037.npz
best-rollout1-matched-10samples-5steps-v1/case-3/steps-50/vanilla-diffusion.mp4,00000/037.mp4,0.16454396443607403,0.5570314708243168,1.2174379608128627,0.6905937288169567,2.0604597667417868,3.810717841765417,5,49,edb035cfcf0d67369f4797d7e4da850f75c2e4fe20b77aec75da7abd928568a1,data/bounce/eval_49f_5n_0c/00000/037.npz
best-rollout1-matched-10samples-5steps-v1/case-4/steps-10/guided-final.mp4,00000/871.mp4,0.5114208097373183,2.1761541699277522,5.86727664793904,1.5979847210391445,5.617538822963338,8.479180650641634,5,49,b313f8d91112531ea00dbb5cb9feaec44a07909fa409fccc15dafe61e7b2a29e,data/bounce/eval_49f_5n_0c/00000/871.npz
best-rollout1-matched-10samples-5steps-v1/case-4/steps-10/vanilla-diffusion.mp4,00000/871.mp4,0.29781447353061385,1.1481078573679488,3.1309462987489027,1.072313688261109,3.415362145186053,7.123993613786825,5,49,28484eeac8f1fc732473e63b6286aebff52d437cbaef859ef95cd1e54ef746d6,data/bounce/eval_49f_5n_0c/00000/871.npz
best-rollout1-matched-10samples-5steps-v1/case-4/steps-100/guided-final.mp4,00000/871.mp4,0.9141622486798362,3.509421386665968,9.086510253147,2.027957698022171,5.9287100275836035,8.81869457020559,5,49,12db12897a0a85dad630b88ae074e0f4c630d7c9cf026b6c9d7b9ef166e67f5b,data/bounce/eval_49f_5n_0c/00000/871.npz
best-rollout1-matched-10samples-5steps-v1/case-4/steps-100/vanilla-diffusion.mp4,00000/871.mp4,0.23277600383226546,0.6804585489533458,3.39862432758383,0.9303966765961801,2.929459469852004,6.03129810506583,5,49,292bff9a89475a820efe4fc2684fb6764bbbcfe1e057d3d109d6b96f4a4480a2,data/bounce/eval_49f_5n_0c/00000/871.npz
best-rollout1-matched-10samples-5steps-v1/case-4/steps-20/guided-final.mp4,00000/871.mp4,0.4691700617498167,2.094061080000072,5.428187034911797,1.5235916279923851,5.434328892310476,7.227930063808848,5,49,a3ed4710e2dcd2dfb6fce48802256baddbd02e0b76594f71f39d313f94360a1a,data/bounce/eval_49f_5n_0c/00000/871.npz
best-rollout1-matched-10samples-5steps-v1/case-4/steps-20/vanilla-diffusion.mp4,00000/871.mp4,0.24317251059824765,0.7501447806400546,3.3962460064490054,0.9426129806550713,3.1591091896383,5.122806839982755,5,49,cd43a8f6253481713dc27b26559ac18689804990cba2df41f47fb524237ab39e,data/bounce/eval_49f_5n_0c/00000/871.npz
best-rollout1-matched-10samples-5steps-v1/case-4/steps-200/guided-final.mp4,00000/871.mp4,0.8892199526430947,3.6511504498785396,7.411928678328468,2.1567780326720536,6.149290645100388,8.407255315796979,5,49,cfe5015cee1b6b36d9a88dcbb4e15f5baa505297a2484fa86407fb3536b52125,data/bounce/eval_49f_5n_0c/00000/871.npz
best-rollout1-matched-10samples-5steps-v1/case-4/steps-200/vanilla-diffusion.mp4,00000/871.mp4,0.26870465035601504,0.9690079384068888,3.6825647713796035,0.9236091143710728,3.204921806165333,6.4559125290984225,5,49,35e09f06505fedf7f85c834a61edd30947610ad8efdc5452b673e7dc6c517c75,data/bounce/eval_49f_5n_0c/00000/871.npz
best-rollout1-matched-10samples-5steps-v1/case-4/steps-50/guided-final.mp4,00000/871.mp4,0.5391414559933692,2.518789317419009,5.011302248547822,1.730938914797499,5.521511995696032,9.00050967174828,5,49,7fb9af2bdba58c116e59a73f44f02733b6b9b73a34b9dcf690de1fb4619215f7,data/bounce/eval_49f_5n_0c/00000/871.npz
best-rollout1-matched-10samples-5steps-v1/case-4/steps-50/vanilla-diffusion.mp4,00000/871.mp4,0.26975925026901376,0.906694734487115,4.282148317797424,0.8758597999902734,3.161054884963332,6.384409218633771,5,49,363d46eed739defe95d8f630a519f3cf8038d3a083fcdac91a46eefec36bb2f7,data/bounce/eval_49f_5n_0c/00000/871.npz
best-rollout1-matched-10samples-5steps-v1/case-5/steps-10/guided-final.mp4,00000/066.mp4,0.8678500233102088,3.4863436663661607,6.90618986508808,2.3433406948269107,6.236970082686903,9.038092166570538,5,49,915300c0d748fe40bc6f2d2f86ad5e25d01fecec17279273fc060a0f8c0ad0dd,data/bounce/eval_49f_5n_0c/00000/066.npz
best-rollout1-matched-10samples-5steps-v1/case-5/steps-10/vanilla-diffusion.mp4,00000/066.mp4,0.7463756897250364,3.640956451720831,7.304184191421613,1.7577943135669083,5.9093219500412895,8.585292462996492,5,49,205bfd9c772e0f8d43caf57926863f4240e1dba68ba9989349e39cbdc25d0ac1,data/bounce/eval_49f_5n_0c/00000/066.npz
best-rollout1-matched-10samples-5steps-v1/case-5/steps-100/guided-final.mp4,00000/066.mp4,0.7082706275752423,2.7627372910337153,5.41557601870565,1.9910397237068924,5.365422725530832,8.173336824522455,5,49,e19b93172f4430365c714fd42a17260743bd42d17b9dfe8c3069c18f4f6d34d3,data/bounce/eval_49f_5n_0c/00000/066.npz
best-rollout1-matched-10samples-5steps-v1/case-5/steps-100/vanilla-diffusion.mp4,00000/066.mp4,0.268589924221475,1.1040844511005135,2.804449154867456,0.9586883298065747,2.756847249258927,6.0187193889997035,5,49,fd0f3b60d6a189a16c6bfc5c529ecce6b672cd75cad4b83ac29f25dbe26456e7,data/bounce/eval_49f_5n_0c/00000/066.npz
best-rollout1-matched-10samples-5steps-v1/case-5/steps-20/guided-final.mp4,00000/066.mp4,0.9852705848075201,3.8827673100795908,6.786190377063306,2.3280656199035064,6.210223848428907,10.698905615208496,5,49,740e65c9e3e5653195c79cc164a861fa9a01551e9261942cecd7731a320599ea,data/bounce/eval_49f_5n_0c/00000/066.npz
best-rollout1-matched-10samples-5steps-v1/case-5/steps-20/vanilla-diffusion.mp4,00000/066.mp4,0.2550414764976449,0.810550345288557,3.0534393844779615,1.0850191309642836,3.084755985463155,5.980888636922455,5,49,94c570ec45cdf4e476f7e28d12bb0761c603da2faeb32c75bd9a7c15d9a6ed67,data/bounce/eval_49f_5n_0c/00000/066.npz
best-rollout1-matched-10samples-5steps-v1/case-5/steps-200/guided-final.mp4,00000/066.mp4,0.4921475756068357,1.3191912940628039,3.6557794349331165,1.510882938947206,4.031516762500791,6.487203950142041,5,49,9cecc788caaea5e54da2cfdff545fbd7e49bccf753d5cb7173dfad7cf8ac359b,data/bounce/eval_49f_5n_0c/00000/066.npz
best-rollout1-matched-10samples-5steps-v1/case-5/steps-200/vanilla-diffusion.mp4,00000/066.mp4,0.2599159592697932,0.933193789437748,4.400056914650627,0.8418322830568502,2.4590853792817082,5.71206531974769,5,49,413aa96122e627a3a30cd9d568be693ff37df9610203e67ce936ead2b95a4138,data/bounce/eval_49f_5n_0c/00000/066.npz
best-rollout1-matched-10samples-5steps-v1/case-5/steps-50/guided-final.mp4,00000/066.mp4,0.5227342360682921,1.6015375257861817,3.319824424737631,1.7600401722710302,5.2695157682527904,7.945100705680743,5,49,44b9db8017606b5e0e948ca46a25acf75274e1d6c9c95d4cd20f7c74e150ee4e,data/bounce/eval_49f_5n_0c/00000/066.npz
best-rollout1-matched-10samples-5steps-v1/case-5/steps-50/vanilla-diffusion.mp4,00000/066.mp4,0.22270099990988754,0.9205212108699693,3.1372527915343214,0.9293092096556708,3.1488146400060772,6.2311042965743395,5,49,6813f5a4b5bc8bdf49178e5939be9842c450e385ec27b4398622a5af4d712205,data/bounce/eval_49f_5n_0c/00000/066.npz
best-rollout1-matched-10samples-5steps-v1/case-6/steps-10/guided-final.mp4,00000/704.mp4,0.4783839649189743,1.2525100518822783,3.461293526755263,1.71958922435081,4.331312656238153,7.375232118502108,5,49,d522e893ece94e3e8b9c54163913be6c5dc9eeb554ad8c47ad7bebaccaaafbbb,data/bounce/eval_49f_5n_0c/00000/704.npz
best-rollout1-matched-10samples-5steps-v1/case-6/steps-10/vanilla-diffusion.mp4,00000/704.mp4,0.2480315661101842,0.7143084223244744,2.171461677957601,1.1601601525830447,2.8614680969502215,6.70875626542351,5,49,523ef97a55f124afdb61852f8c43283eea2cf7bf216d874632d43f9b13356699,data/bounce/eval_49f_5n_0c/00000/704.npz
best-rollout1-matched-10samples-5steps-v1/case-6/steps-100/guided-final.mp4,00000/704.mp4,0.6001244596425379,1.5145861395944151,6.791513571076727,1.908114883841735,5.159512451293836,7.890774639992476,5,49,133dc890cbb73c8ff2e0f1e65a71c73e2b008708237688419e82e1cd7b8f24bf,data/bounce/eval_49f_5n_0c/00000/704.npz
best-rollout1-matched-10samples-5steps-v1/case-6/steps-100/vanilla-diffusion.mp4,00000/704.mp4,0.3230139945209558,1.0699068419956228,5.3931683314876855,1.3879211039582517,4.406844578249158,7.323928912376343,5,49,1538b2458ce8b26bb5f1302c41cf29b2c3c2ed470859495e807698569aa72e1b,data/bounce/eval_49f_5n_0c/00000/704.npz
best-rollout1-matched-10samples-5steps-v1/case-6/steps-20/guided-final.mp4,00000/704.mp4,0.553319104881896,2.1323446924066483,3.758426030139005,1.7534395884122278,5.030237118965116,7.694934730917259,5,49,695a9e882e3056008c0bc9c29fdd42b0ed754126da639014201d9e3b048185f2,data/bounce/eval_49f_5n_0c/00000/704.npz
best-rollout1-matched-10samples-5steps-v1/case-6/steps-20/vanilla-diffusion.mp4,00000/704.mp4,0.22220459095600395,0.9155898309002365,1.577470036006857,1.0142496390817601,3.4080280487578998,4.981255278083377,5,49,11dbfa6a97ed75c111e8c1638aac07dfda016fc63ae7af9d6d350299caac33fe,data/bounce/eval_49f_5n_0c/00000/704.npz
best-rollout1-matched-10samples-5steps-v1/case-6/steps-200/guided-final.mp4,00000/704.mp4,0.3738924709429755,1.128559914292852,2.606398977027038,1.3845504303571565,3.50551591055733,5.625916763966989,5,49,980479f56dba23e1f3ba6e5d83215dfc94643a41a7557f4d168fac71c81398cd,data/bounce/eval_49f_5n_0c/00000/704.npz
best-rollout1-matched-10samples-5steps-v1/case-6/steps-200/vanilla-diffusion.mp4,00000/704.mp4,0.1779436424613288,0.5136827461761532,0.9639004586947226,0.8448331116261215,2.1919159162984148,3.5741211608729198,5,49,b9a7a6321b6e784d876eddded78f1a99a29618211c59dd0e0a924573a10c4792,data/bounce/eval_49f_5n_0c/00000/704.npz
best-rollout1-matched-10samples-5steps-v1/case-6/steps-50/guided-final.mp4,00000/704.mp4,0.7815373373499052,2.7346341412983852,5.153651711142119,2.265978123585401,5.089865458451687,9.087653901729952,5,49,80d5d69c58e27a3724826b33650d5dc33a99fc4d28e316a6b5748180b67624f7,data/bounce/eval_49f_5n_0c/00000/704.npz
best-rollout1-matched-10samples-5steps-v1/case-6/steps-50/vanilla-diffusion.mp4,00000/704.mp4,0.40098360681090034,1.7115332076816248,5.62738560319684,1.3982378987872495,5.228402550464532,6.473531542997379,5,49,1408b9e10c4f13ad9a83765ddd5c25e804af36f75db9ec5218f548ae59c65d1c,data/bounce/eval_49f_5n_0c/00000/704.npz
best-rollout1-matched-10samples-5steps-v1/case-7/steps-10/guided-final.mp4,00000/967.mp4,0.4488665629397887,1.3247587411723911,4.659916055439834,1.7462128231042762,4.667474308774828,9.120302847290613,5,49,5e82b16ceb5cc9cb673c501bd405aa3b45f11fd48962722aeb8ce610231fec94,data/bounce/eval_49f_5n_0c/00000/967.npz
best-rollout1-matched-10samples-5steps-v1/case-7/steps-10/vanilla-diffusion.mp4,00000/967.mp4,0.29639637533339497,0.8843635102159418,6.097489624574309,1.3251652192916152,4.392738600893276,8.423826937663735,5,49,9a02e1b0394b01f59fbb9093becef35d9ec447de9143f5363318cadc2ead8350,data/bounce/eval_49f_5n_0c/00000/967.npz
best-rollout1-matched-10samples-5steps-v1/case-7/steps-100/guided-final.mp4,00000/967.mp4,0.5391631955971219,1.875473329238134,6.042409330839897,1.7559861484801806,4.865539598496809,6.780013098615613,5,49,798cd607c688b2e174a18e86be6b7d7234f56a6f80bf5dbaa6729a2a39b385f9,data/bounce/eval_49f_5n_0c/00000/967.npz
best-rollout1-matched-10samples-5steps-v1/case-7/steps-100/vanilla-diffusion.mp4,00000/967.mp4,0.23295242000295568,0.8984248842339073,2.2583790783202082,0.8581143187271513,2.6423395583558964,4.620443101162983,5,49,2e23e7749ec42f2678e76bd5bbc5497117fa51a9f02da605736a9803234f684a,data/bounce/eval_49f_5n_0c/00000/967.npz
best-rollout1-matched-10samples-5steps-v1/case-7/steps-20/guided-final.mp4,00000/967.mp4,0.45227555171595796,1.3016505365731945,5.554158377097786,1.6549229515826203,5.066544768512895,9.03640887883658,5,49,205d0441d0c16a70d7e629237e8fe6432e585166d2f66a492417f41620f907eb,data/bounce/eval_49f_5n_0c/00000/967.npz
best-rollout1-matched-10samples-5steps-v1/case-7/steps-20/vanilla-diffusion.mp4,00000/967.mp4,0.24016723594791822,0.6952631587730738,4.98183874038418,1.144232511035671,3.49085689529039,6.371673007568826,5,49,3e9980ba55713279db4a6b03928cac0ae0c8c4cb44e439199107ac3dadb98f75,data/bounce/eval_49f_5n_0c/00000/967.npz
best-rollout1-matched-10samples-5steps-v1/case-7/steps-200/guided-final.mp4,00000/967.mp4,0.7184063213636666,2.1923321347088183,7.177722650318203,2.14301185449338,5.969007125193571,8.046924184265624,5,49,be28c8589525023cbb3c29c7b715d8809b4b147ebfd913b31f4ac80f5ad0a0a1,data/bounce/eval_49f_5n_0c/00000/967.npz
