balls,frames,seed,steps,gt_error,rollout_h1,rollout_h5,rollout_paper_h1,rollout_paper_h5,invalid_frame_rate,invalid_frame_rate_strict,any_invalid,gt_success_fraction,local_success_fraction
1,49,1,8,0.035052183215249375,0.01375694683454042,0.024674498057083404,0.019179145813008176,0.06664296768783032,6.658380681818181e-05,0.0031072443181818185,0.0029296875,0.99609375,0.1181640625
1,33,2,1,0.0791090167592023,0.07141613855900995,0.11353418620750366,0.09668472909218778,0.2910577989516584,0.004917689732142856,0.016915457589285712,0.125,0.8740234375,0.0
1,33,2,2,0.04009623566801014,0.03210907479208043,0.056330444616190314,0.04298968493119641,0.13681618587043437,0.00048828124999999995,0.006801060267857142,0.013671875,0.9990234375,0.0
1,33,2,4,0.02959683231766632,0.02049041950217105,0.034800736346002246,0.028248491023173592,0.09342368512578705,3.487723214285714e-05,0.0031040736607142855,0.0009765625,1.0,0.0048828125
1,33,2,8,0.026791846404316366,0.014426858874118974,0.02477094763409168,0.020012363859670066,0.06850793539304534,0.0,0.003138950892857143,0.0,1.0,0.208984375
1,33,2,16,0.027142564127271604,0.01002494514040179,0.018142261129279167,0.013712391078966511,0.050019109000980264,3.487723214285714e-05,0.0039062499999999996,0.0009765625,0.9990234375,0.7783203125
1,33,2,32,0.028600813831164102,0.007331579442066608,0.014866916531250086,0.009831002055247982,0.038612176948995894,3.487723214285714e-05,0.004255022321428572,0.0009765625,0.9990234375,0.8935546875
1,33,2,64,0.03036012930661095,0.005952305591056903,0.014111975819331686,0.007643821841525393,0.032351463464650995,6.975446428571428e-05,0.004429408482142857,0.001953125,0.9990234375,0.916015625
1,33,2,128,0.031814181404825136,0.0054601239718118835,0.014667734670547994,0.006646836983540713,0.02976134032894917,0.00010463169642857142,0.004743303571428572,0.0029296875,0.9990234375,0.9208984375
1,41,2,1,0.08183644204493958,0.06886725831217949,0.11337690531661894,0.09479320370912912,0.2971552744923646,0.003173828125,0.014404296875,0.1083984375,0.853515625,0.0
1,41,2,2,0.042888396352953224,0.03220911050213762,0.05801959519556966,0.043772263808872856,0.14308573084514287,0.00013563368055555556,0.005343967013888889,0.0048828125,0.9990234375,0.0
1,41,2,4,0.034617826899910276,0.02073423003191647,0.03675033318423716,0.02886282717846601,0.09707026536535121,8.138020833333333e-05,0.003824869791666667,0.0029296875,0.9970703125,0.0
1,41,2,8,0.033947324884197785,0.01451925329790229,0.025996062472356824,0.02021642242011432,0.07033915528939419,5.425347222222222e-05,0.00341796875,0.001953125,0.9970703125,0.09765625
1,41,2,16,0.0348266872912435,0.009980518077793273,0.018744774132066787,0.013641952873636402,0.04981520642817072,5.425347222222222e-05,0.002983940972222222,0.001953125,0.9970703125,0.73828125
1,41,2,32,0.03642590440329524,0.007106178939389193,0.014859956917591956,0.009499204194490844,0.03668812323713133,0.00010850694444444444,0.003200954861111111,0.00390625,0.99609375,0.908203125
1,41,2,64,0.03810395125437668,0.005668062745909388,0.013977667711388895,0.007255528769609733,0.029731559579942286,0.00010850694444444444,0.003879123263888889,0.00390625,0.9931640625,0.9296875
1,41,2,128,0.039377064241181474,0.005180175421798263,0.014487038290044385,0.006284947245086433,0.027020509183126824,0.00013563368055555556,0.004096137152777777,0.0048828125,0.990234375,0.93359375
1,25,2,1,0.07583764102315241,0.06991583214653613,0.10516553095965547,0.09419205630088176,0.2669027641565588,0.00390625,0.014111328125,0.0751953125,0.888671875,0.0
1,25,2,2,0.0366642234377169,0.03131883631759144,0.050894034200579044,0.04187159887822604,0.12560236648526685,0.0005859375000000001,0.007861328125,0.01171875,0.998046875,0.0
1,25,2,4,0.02624866223287213,0.019538392686748045,0.031401459332404826,0.026722345447007148,0.08539790117820868,0.0001953125,0.004443359375,0.00390625,0.9990234375,0.078125
1,25,2,8,0.022223651081308957,0.013403533448084605,0.022100897064455272,0.018636015341390512,0.06431878700437679,4.8828125e-05,0.0029785156250000003,0.0009765625,0.9990234375,0.4990234375
1,25,2,16,0.021507094028068288,0.009464419821740053,0.01670854438685214,0.01299467127970529,0.04945461585399073,4.8828125e-05,0.003125,0.0009765625,0.9990234375,0.8251953125
1,25,2,32,0.022529206370107312,0.007086888972126066,0.01423127670963395,0.009454873787262227,0.0401176328187824,0.0,0.00390625,0.0,0.9990234375,0.8916015625
1,25,2,64,0.024037915599988514,0.005822867636966338,0.013808699436355446,0.007420496479078994,0.03489826065052945,0.0,0.0042480468750000005,0.0,0.9990234375,0.904296875
1,25,2,128,0.025446690490691263,0.005397457981408834,0.014368160561285013,0.006516385581600687,0.03295994771335761,0.0,0.004199218750000001,0.0,0.9990234375,0.9072265625
1,49,2,1,0.08059697980034083,0.06761665460513086,0.1110707897495161,0.09301438003457047,0.2961252959586407,0.0034623579545454545,0.01409357244318182,0.142578125,0.8671875,0.0
1,49,2,2,0.044036104244335704,0.0323107153498711,0.06050300812930959,0.04328085637311159,0.14472918304665927,0.0005548650568181818,0.006791548295454546,0.0244140625,0.99609375,0.0
1,49,2,4,0.03796027270324796,0.021569901808745146,0.03936663304105488,0.029612040443478593,0.10111790200578978,0.00028852982954545456,0.003662109375,0.0126953125,0.9970703125,0.0
