frames,seed,method,frechet_pos,sw2_pos,frechet_pos_pca8,frechet_pos_pca16,frechet_pos_pca32,frechet_pos_pca64,frechet_pos_pca128,frechet_vel,sw2_vel,frechet_vel_pca8,frechet_vel_pca16,frechet_vel_pca32,frechet_vel_pca64,frechet_vel_pca128,frechet_both,sw2_both,frechet_both_pca8,frechet_both_pca16,frechet_both_pca32,frechet_both_pca64,frechet_both_pca128,c2st_cnn,c2st_gbm,c2st_linear
33,2,rollout1_s1,2.566220854833597,0.0670394175843731,0.7818329219884101,1.3370234668683771,2.1490853955966416,2.5088228817251044,2.5589767786810755,5.349486821673696,0.16193344407023733,0.8801015555504488,1.3732594597396681,2.7771929227168903,3.94366359205427,4.687423520560245,6.223193075614672,0.09637492907378276,0.8312301229885868,1.5837513264762069,2.9612703812057086,4.693089496870057,5.538241912677139,0.8961918234825135,0.9123836126629422,0.5072625698324023
33,0,rollout5_s1,2.2284431928435584,0.0644944211352234,0.7287159997950788,1.2459603769672347,1.880155016005381,2.17661533595136,2.2208981973395314,4.7403363601642425,0.15146879986067616,0.7543672219683997,1.2218352430836932,2.2446850478769216,3.291197052873297,4.040520638614954,5.528347527467873,0.09486377767092125,0.7798014174106362,1.3757635804464958,2.485464339704514,3.9638396353022074,4.783178522417432,0.8711390495300293,0.919084419615146,0.5022439478584729
33,1,rollout5_s1,2.264342937126639,0.06373415431987882,0.7789800925184205,1.2745585607034013,1.9611560820655107,2.2154257477307326,2.25686078690863,4.611631107198243,0.14482055534908647,0.7886374403286692,1.211186846842625,2.1448833358954666,3.180741070527203,3.9049810871156163,5.430056557744613,0.09059784251751458,0.796616035800937,1.343290357418925,2.5419242309471968,3.9043160715940397,4.6851482212332405,0.8498448133468628,0.9056765983860956,0.4960955927995034
33,2,rollout5_s1,2.2540820041859533,0.06547710608918485,0.7302117700259912,1.228633283565165,1.8977196242433605,2.202161593743543,2.2464557239727463,4.818017249095049,0.1562601356668457,0.8046537318986418,1.2634866930075215,2.2940553670612003,3.358175924765574,4.1089411862658825,5.598062297989031,0.09517338561874844,0.7833997895652233,1.339052262137135,2.5021858726911836,4.017910599413693,4.845054805376974,0.8733333468437194,0.910707635009311,0.5112042209807572
33,0,oracle_s1,1.7264878637598073,0.060045484010193405,0.6638432368796419,1.0407292748401444,1.4976117619818614,1.6766415375888861,1.7167469603127972,3.5004641240396417,0.05973017397549945,0.5113739489209682,0.7755437857673307,1.2549092781156057,1.98860250723421,2.6593009564809327,4.300122245821348,0.06004139425040549,0.6919656572287876,1.2612986505066626,1.9883886136034299,2.808905134900009,3.47696665902214,0.5055865943431854,0.4977870887647424,0.5005586592178771
33,1,oracle_s1,1.7282441343106403,0.05975950278509327,0.665825812354059,1.0439248593092525,1.5003183357048275,1.6784517757722366,1.7185788594671318,3.505582182371948,0.060565306741528824,0.5104279201391675,0.7712144036966763,1.2525919113439496,1.987910564614804,2.6625032710835677,4.304679930774865,0.05994508772135255,0.694786140375133,1.2609645079251552,1.9877301243656629,2.8083270551887662,3.480483162395106,0.5039106130599975,0.4966542520173805,0.5022346368715084
33,2,oracle_s1,1.7300838683309567,0.06077462839286226,0.669498520870411,1.044070716745124,1.5014008581827043,1.6804677289383387,1.7204455630381483,3.4995995310590504,0.05928404951991359,0.5105706052415735,0.7751505925662219,1.2530811295098667,1.9890129947161221,2.660042055733149,4.300578146367532,0.0610979948856619,0.6990332174231153,1.2638117026394893,1.9904674387967922,2.812564671420645,3.481036669444971,0.502793288230896,0.503342644320298,0.4994413407821229
33,0,block4,1.7461828252547666,0.06255306708235478,0.7318087502021002,1.1072360394274503,1.540375563928617,1.6975325701911368,1.7364838204014243,3.4662969035557523,0.05917052185818888,0.47057214281232146,0.7199405656140063,1.2477847032435248,1.933924041143128,2.6003202413552287,4.267511894212377,0.060572851565223684,0.7562413817316925,1.239335153923038,1.9944594320157425,2.761905451779778,3.4272894803156015,0.4949441313743591,0.49889199255121036,0.5095003103662321
33,1,block4,1.735407057265093,0.05945079496020454,0.6257977734467032,1.0394533669295885,1.5145393581363409,1.6869532445282942,1.7259815439735253,3.5084442910103313,0.060744808698377846,0.41001499644412936,0.7534133068440648,1.3009664646488297,1.9850864352707405,2.6597635818590537,4.288955531528125,0.060427801413629356,0.6595860537629233,1.1644318894869499,1.9916127333291562,2.7907340131316514,3.451707934792916,0.5022470593452454,0.5027746741154562,0.5044382371198013
33,2,block4,1.7746314387732982,0.06477617505525822,0.7682185391554679,1.1131715530871706,1.5585231821684498,1.7272479616444947,1.7652712788695035,3.488275147044625,0.060932262709738505,0.4671498346692382,0.8039153194494926,1.3423095753364485,1.9984905959505603,2.6579982962452893,4.293069833220072,0.06245167585139659,0.782522310595603,1.2436705795927743,2.038263255362382,2.8232679875219913,3.4831422691542726,0.50726877450943,0.5011173184357542,0.48996896337678464
