frames,seed,steps,guide,strength,tag,channels,guide_start,x0_only,velocity_source,sample_time_s,run,calibration.rollout_paper_h1,calibration.rollout_paper_h5,calibration.gt_error,calibration.rollout_h1,calibration.rollout_h5,calibration.invalid_frame_rate,holdout.rollout_paper_h1,holdout.rollout_paper_h5,holdout.gt_error,holdout.rollout_h1,holdout.rollout_h5,holdout.invalid_frame_rate,all.rollout_paper_h1,all.rollout_paper_h5,all.gt_error,all.rollout_h1,all.rollout_h5,all.invalid_frame_rate
33,1,100,oracle,0.3,,all,0.0,False,generated,23.623933792114258,out/runs/33f_seed1_steps100/oracle_s0.3,0.13022940050142548,0.6634538264283039,0.9788498010914917,0.05798137941670819,0.42555283680901634,0.1275111607142857,0.13711855896831696,0.6926832963678399,1.0278684681402763,0.059124848364302,0.44095316853178296,0.13879145408163265,0.13625741415995551,0.6890296126253979,1.0217411347591783,0.05898191474585278,0.4390281270664371,0.1373814174107143
33,1,100,oracle,1.0,,all,0.0,False,generated,23.61358618736267,out/runs/33f_seed1_steps100/oracle_s1,0.016781470354923157,0.10171060751822009,0.014455905896293258,0.00900991691934195,0.033119250313948655,0.0011160714285714285,0.01849380551380617,0.11449090473967859,0.01839557598622387,0.010049385573690625,0.04169735505655454,0.002431441326530612,0.018279763618945795,0.11289336758699627,0.017903117224982546,0.00991945199189704,0.04062509196372879,0.002267020089285714
33,1,100,oracle,10.0,,all,0.0,False,generated,23.62446665763855,out/runs/33f_seed1_steps100/oracle_s10,0.051156168787052946,0.2115864410763874,0.1169715071800215,0.032701018320637334,0.09152121859879588,0.005580357142857142,0.050962093451144705,0.21195696312279746,0.11592719034173145,0.033173163632977856,0.09133333319052048,0.008968431122448979,0.05098635286813323,0.2119106478669962,0.1160577299465177,0.0331141454689353,0.09135681886655489,0.008544921875
33,1,100,oracle,3.0,,all,0.0,False,generated,23.613043546676636,out/runs/33f_seed1_steps100/oracle_s3,0.018155593981420484,0.10796104769512045,0.030216191807473543,0.010785318370631888,0.034642676232342864,0.00027901785714285713,0.01801501198241201,0.10476291992025996,0.030187398172112516,0.010880408443085013,0.03421608908440764,0.0009964923469387755,0.01803258473228807,0.10516268589211751,0.030190997376532643,0.010868522184028373,0.03426941247789954,0.0009068080357142856
33,1,100,rollout1,0.03,,all,0.0,False,generated,50.34699988365173,out/runs/33f_seed1_steps100/rollout1_s0.03,0.14274644275624937,0.7871631174201299,2.0532603224015604,0.058657127124353434,0.48869335961418614,0.1333705357142857,0.14401040270983037,0.7888801423648469,2.0742714594271034,0.06048509049534932,0.48958161883556567,0.14205994897959182,0.14385240771563274,0.7886655142467573,2.0716450672989106,0.060256595073974836,0.4894705864328932,0.14097377232142855
33,1,100,rollout1,0.1,,all,0.0,False,generated,51.84179067611694,out/runs/33f_seed1_steps100/rollout1_s0.1,0.13318098628861458,0.753592410013724,2.032948261217375,0.054151254753612224,0.46856696030215683,0.125,0.13418768380720825,0.7492064920688551,2.0515558845497495,0.054794238428942134,0.4623884322903193,0.12464126275510203,0.13406184661738402,0.7497547318119637,2.049229931633203,0.05471386546952589,0.463160748291799,0.1246861049107143
33,1,100,rollout1,0.3,,all,0.0,False,generated,51.9633994102478,out/runs/33f_seed1_steps100/rollout1_s0.3,0.11836638290969226,0.6908620357727808,1.984686774272432,0.047867540262254316,0.4298242923209806,0.09877232142857142,0.11549480781137254,0.6793837876285026,1.9914786410777905,0.0465361065544838,0.41926489126098876,0.09745695153061226,0.11585375469866249,0.6808185686465373,1.9906296577271207,0.04670253576795512,0.42058481639348777,0.09762137276785715
33,1,100,rollout1,1.0,,all,0.0,False,generated,48.70009660720825,out/runs/33f_seed1_steps100/rollout1_s1,0.10504040681100299,0.6272081682270461,1.9553433996783607,0.04833915828096318,0.41375359843489545,0.07198660714285712,0.10600389012347246,0.6327255678293576,1.9278620871645902,0.04810850136295076,0.41510177910567553,0.07589285714285714,0.10588345470941377,0.6320358928790688,1.9312972512288118,0.04813733347770231,0.414933256521828,0.07540457589285712
33,1,100,rollout1,10.0,,all,0.0,False,generated,50.55990147590637,out/runs/33f_seed1_steps100/rollout1_s10,0.18645739900376518,1.013303829328824,2.1815746887471095,0.1666502957627071,0.9004158597512539,0.052176339285714274,0.18804035044650552,1.0182847728642301,2.219547737702903,0.16687419413988652,0.9077238139169044,0.06329719387755102,0.18784248151616295,1.0176621549223044,2.2148011065834288,0.1668462068427391,0.906810319646198,0.061907087053571425
33,1,100,rollout1,3.0,,all,0.0,False,generated,51.369245767593384,out/runs/33f_seed1_steps100/rollout1_s3,0.1171533912948445,0.6718119967111742,2.0533217976060207,0.07112044718545407,0.5096635381104302,0.08342633928571427,0.1197426350566896,0.696497520162865,2.0185125067574043,0.07090390369001183,0.5210637636707194,0.08019770408163264,0.11941897958645896,0.6934118297314037,2.0228636681134815,0.0709309716269421,0.5196387354756833,0.08060128348214285
33,1,100,rollout5,0.03,,all,0.0,False,generated,125.91863560676575,out/runs/33f_seed1_steps100/rollout5_s0.03,0.14137879277551124,0.7783186986620672,2.0427781225665997,0.05850486148748138,0.4783725823514128,0.13253348214285715,0.1436970294059414,0.7791558423860488,2.0630259444010446,0.06079218648769756,0.4832623865349089,0.1443718112244898,0.1434072498271376,0.7790511994205511,2.0604949666717394,0.06050627086267054,0.4826511610119719,0.1428920200892857
33,1,100,rollout5,0.1,,all,0.0,False,generated,126.416677236557,out/runs/33f_seed1_steps100/rollout5_s0.1,0.12796925667265535,0.7135116471112395,1.9964863752194402,0.05164522379110268,0.43282196487166513,0.11439732142857142,0.13085906370848516,0.7235161265040368,2.0134281382560184,0.05434531327520168,0.44202154028183654,0.1292251275510204,0.13049783782900642,0.7222655665799371,2.0113104178764463,0.054007802089689305,0.4408715933555651,0.1273716517857143
33,1,100,rollout5,0.3,,all,0.0,False,generated,124.09124732017517,out/runs/33f_seed1_steps100/rollout5_s0.3,0.10579578370726389,0.6031768152823967,1.8836893343655576,0.04434836033006167,0.3636581378169918,0.0904017857142857,0.10270277789032269,0.5878838206001414,1.9057996081742214,0.04345151866287864,0.3532626213348181,0.09159757653061222,0.10308940361744033,0.5897954449354235,1.9030358239481384,0.04356362387127652,0.3545620608950898,0.09144810267857142
33,1,100,rollout5,1.0,,all,0.0,False,generated,105.61698865890503,out/runs/33f_seed1_steps100/rollout5_s1,0.10033289179554988,0.5404790809547917,1.7727272581593123,0.0466278647532537,0.337581430217099,0.07310267857142858,0.09964107235385002,0.5313371364332353,1.7555282006863437,0.04633150385827934,0.3308793870255156,0.07314253826530612,0.09972754978406251,0.5324798794984299,1.7576780828704648,0.046368548970151136,0.3317171424244636,0.07313755580357142
33,1,100,rollout5,10.0,,all,0.0,False,generated,112.56353783607483,out/runs/33f_seed1_steps100/rollout5_s10,0.2346215293330433,0.8238470037967575,1.7713828749523324,0.16568836241085738,0.5930529092799227,0.09095982142857142,0.2562627422682428,0.866357221968271,1.7861159516648226,0.18282818269627815,0.6156625741948728,0.09773596938775508,0.2535575906513428,0.8610434446968318,1.7842743170757611,0.18068570516060056,0.6128363660805041,0.09688895089285715
33,1,100,rollout5,3.0,,all,0.0,False,generated,110.12711668014526,out/runs/33f_seed1_steps100/rollout5_s3,0.1462828083963021,0.661089238558527,1.7214840059684509,0.08238979370744416,0.45073587829187267,0.09123883928571427,0.1431317486651222,0.6436967541586035,1.7463196138354153,0.08235603210747493,0.44164383278104424,0.09446747448979591,0.14352563113151973,0.645870814708594,1.7432151628520447,0.0823602523074711,0.4427803384698978,0.09406389508928571
33,1,20,none,0.0,,all,0.0,False,generated,2.1351318359375,out/runs/33f_seed1_steps20/none,0.1529538577517653,0.814113002366747,2.0411578437953137,0.06610115918481707,0.5051632054568808,0.1392299107142857,0.15391782721684746,0.809971081750114,2.063674409389623,0.06826334667763265,0.5111964928248407,0.14760044642857142,0.15379733103371218,0.8104888218271931,2.060859838690334,0.06799307324103068,0.5104423319038457,0.1465541294642857
33,1,20,oracle,0.03,,all,0.0,False,generated,4.851269245147705,out/runs/33f_seed1_steps20/oracle_s0.03,0.1536509689950904,0.8177254358163688,1.9471844732329457,0.0663979718200559,0.5102818497578839,0.14341517857142858,0.15207854261736328,0.7984537334073131,1.9648713163023668,0.06780485203207923,0.5031256923025419,0.1447704081632653,0.15227509591457916,0.800862696208445,1.9626604609186895,0.06762899200557632,0.5040202119844595,0.1446010044642857
33,1,20,oracle,0.1,,all,0.0,False,generated,4.8468427658081055,out/runs/33f_seed1_steps20/oracle_s0.1,0.15204718396717937,0.7955260821700021,1.6972190237447509,0.06640592892467342,0.4938837602340519,0.13532366071428573,0.15161030506665935,0.7805168844399308,1.7230494437754456,0.06715331700691847,0.4932638011520495,0.14863679846938774,0.15166491492922438,0.7823930341561898,1.7198206412716086,0.06705989349663784,0.4933412960372998,0.14697265625
33,1,20,oracle,0.3,,all,0.0,False,generated,4.863706827163696,out/runs/33f_seed1_steps20/oracle_s0.3,0.13799036450636853,0.6807559213317725,1.035247777372343,0.06426582315458072,0.43935278333384664,0.12918526785714285,0.14349215584668773,0.7116840408730006,1.0782159649208267,0.06594396839957795,0.453161919642862,0.14026626275510204,0.14280443192914782,0.707818025930347,1.0728449414772663,0.0657342002439533,0.4514357776042351,0.13888113839285715
33,1,20,oracle,1.0,,all,0.0,False,generated,4.96502423286438,out/runs/33f_seed1_steps20/oracle_s1,0.0589920062687478,0.2910670047685435,0.06809927542520942,0.03326883443371613,0.1370576926580771,0.02734375,0.06252115277919086,0.30312968327192064,0.07794063565875829,0.03550973123772817,0.15072349932835546,0.027383609693877545,0.06208000946538547,0.3016218484589985,0.07671046562956468,0.035229619137226664,0.1490152734945707,0.027378627232142853
33,1,20,oracle,10.0,,all,0.0,False,generated,4.8510894775390625,out/runs/33f_seed1_steps20/oracle_s10,0.4206954733139565,1.2152084898274067,0.522680591285059,0.2750083901724347,0.7368396087989111,0.2932477678571429,0.43530283964030464,1.2479259719868063,0.5399955869139513,0.2827138658103333,0.772691014081137,0.2994658801020408,0.43347691884951123,1.2438362867168813,0.5378312124603397,0.281750681355596,0.7682095884208587,0.29868861607142855
33,1,20,oracle,3.0,,all,0.0,False,generated,4.83315110206604,out/runs/33f_seed1_steps20/oracle_s3,0.08384362835154,0.36858672377748825,0.16518872056437672,0.05150163463581281,0.17318738272896445,0.04464285714285714,0.0837081960261801,0.35511377036090036,0.1716870299343043,0.052223305362696204,0.17361320845048303,0.044443558673469385,0.08372512506685009,0.3567978895379738,0.17087474126306335,0.05213309652183577,0.1735599802352932,0.04446847098214285
33,1,20,rollout1,0.03,,all,0.0,False,generated,10.687044620513916,out/runs/33f_seed1_steps20/rollout1_s0.03,0.1444259326616098,0.7869957221081358,2.0348620444371357,0.0628595870236397,0.4890373944685227,0.126953125,0.1489956630015667,0.7923887859284305,2.0545938157850894,0.06517903605189732,0.49411852632963166,0.13747608418367346,0.14842444670907212,0.7917146529508937,2.0521273443665953,0.06488910492336514,0.493483384846993,0.1361607142857143
33,1,20,rollout1,0.1,,all,0.0,False,generated,10.379735708236694,out/runs/33f_seed1_steps20/rollout1_s0.1,0.1386469494862172,0.7596469595539788,2.019194287015548,0.059261686430719794,0.4727541676118005,0.1177455357142857,0.13872614881521167,0.7516449783417203,2.0331617405548967,0.05999943071703097,0.46772332149310236,0.12201052295918366,0.13871624889908737,0.7526452259932526,2.031415808862478,0.05990721268124207,0.46835217725793965,0.12147739955357142
33,1,20,rollout1,0.3,,all,0.0,False,generated,10.109802007675171,out/runs/33f_seed1_steps20/rollout1_s0.3,0.12350252313726079,0.6974262507562635,1.9697966709054886,0.05362371299410708,0.43243325223621165,0.09486607142857144,0.12153182945083033,0.6871700270172931,1.9845258111889688,0.05296854412962099,0.4257314953314958,0.09661989795918369,0.12177816616163414,0.6884520549846644,1.982684668653534,0.053050440237681754,0.4265692149445853,0.09640066964285715
33,1,20,rollout1,1.0,,all,0.0,False,generated,10.642221927642822,out/runs/33f_seed1_steps20/rollout1_s1,0.12819793706174823,0.6842880202605335,1.9601156917832012,0.0648886466185048,0.4420235094194186,0.09709821428571429,0.12572877627967674,0.6734683202974058,1.9466828981877187,0.06364237346259297,0.42938549371785595,0.10558832908163265,0.12603742137743568,0.6748207827927967,1.948361997387154,0.06379815760708195,0.4309652456805513,0.10452706473214285
33,1,20,rollout1,10.0,,all,0.0,False,generated,10.619823217391968,out/runs/33f_seed1_steps20/rollout1_s10,0.5307735982017057,1.7087268800602853,2.603612757791238,0.3897489489950279,1.295038063062415,0.4609375,0.5312120840433765,1.7427898532272006,2.661251925761657,0.39308494549858697,1.328806750615943,0.4677933673469387,0.5311572733131675,1.738531981581336,2.654047029765354,0.3926679459356421,1.324585664671752,0.4669363839285714
33,1,20,rollout1,3.0,,all,0.0,False,generated,10.508657932281494,out/runs/33f_seed1_steps20/rollout1_s3,0.2151040165223424,0.9500319581978316,2.1444908150173383,0.13227919483612263,0.6527292216571434,0.22600446428571427,0.215070900998011,0.932315905819518,2.117953582146483,0.13201657677642362,0.6415016687907615,0.24186862244897958,0.2150750404385524,0.9345304123668071,2.1212707362553402,0.132049404033886,0.6429051128990593,0.23988560267857142
33,1,20,rollout5,0.03,,all,0.0,False,generated,24.05911636352539,out/runs/33f_seed1_steps20/rollout5_s0.03,0.14480130131564292,0.7843760273168481,2.025813184830133,0.06311713371108524,0.482253745469616,0.1283482142857143,0.14790040072235927,0.7832868011008652,2.043571202215371,0.06497727043627768,0.4863404968182547,0.13871173469387754,0.14751301329651975,0.7834229543778632,2.0413514500422165,0.06474475334562864,0.48582965289967484,0.13741629464285712
33,1,20,rollout5,0.1,,all,0.0,False,generated,23.85752010345459,out/runs/33f_seed1_steps20/rollout5_s0.1,0.13447874699448675,0.7276762414747939,1.9774371661549752,0.0579383927569761,0.4485889366684158,0.10881696428571429,0.13505057755216243,0.7254554777054538,1.9999222582766005,0.059191787843546076,0.4466832376223812,0.12384406887755102,0.13497909873245295,0.7257330731766214,1.9971116217613973,0.05903511345772483,0.4469214500031356,0.12196568080357142
33,1,20,rollout5,0.3,,all,0.0,False,generated,24.001058340072632,out/runs/33f_seed1_steps20/rollout5_s0.3,0.11332861218602258,0.6187494379407876,1.8897097163850476,0.05127592397260457,0.3728881238290508,0.08816964285714285,0.11098709387847598,0.6049353997932195,1.9026231050824585,0.05057414678446875,0.3647012280343484,0.0956234056122449,0.11127978366691932,0.6066621545616657,1.9010089314952823,0.05066186893298573,0.3657245900086862,0.09469168526785715
33,1,20,rollout5,1.0,,all,0.0,False,generated,24.072880268096924,out/runs/33f_seed1_steps20/rollout5_s1,0.1199900754454297,0.5789916316210317,1.7926120131775192,0.06385979405836037,0.35510979671928555,0.10016741071428571,0.12096349983889268,0.5863372222420716,1.7847789687247817,0.06350000046125016,0.35685580400714617,0.1031967474489796,0.12084182178970981,0.5854190234144416,1.7857580992813742,0.06354497466088894,0.3566375530961636,0.10281808035714286
33,1,20,rollout5,10.0,,all,0.0,False,generated,24.08627462387085,out/runs/33f_seed1_steps20/rollout5_s10,0.6066996351973228,1.5963674565278383,2.0932243380928104,0.4416013727807387,1.1794014716709538,0.33119419642857145,0.6048860925263558,1.5875446671791005,2.1327117170299172,0.4423325741461351,1.173526354127873,0.3513233418367347,0.6051127853602266,1.5886475158476925,2.127775794662779,0.4422411739754606,1.1742607438207582,0.34880719866071425
33,1,20,rollout5,3.0,,all,0.0,False,generated,23.772433042526245,out/runs/33f_seed1_steps20/rollout5_s3,0.22793292803151965,0.8442338926775053,1.8340959439933546,0.14424497802143688,0.5486239370321198,0.21679687499999997,0.23016548523789299,0.8480382364576631,1.8580557727229565,0.14464930316736352,0.5507950741857319,0.2185108418367347,0.22988641558709633,0.8475626934851435,1.8550607941317563,0.14459876252412268,0.5505236820415305,0.21829659598214285
33,1,50,none,0.0,,all,0.0,False,generated,5.101330041885376,out/runs/33f_seed1_steps50/none,0.14931681079736014,0.8080721073448667,2.0580590857070495,0.06321143198952887,0.5056934622739913,0.14620535714285715,0.14993474123863398,0.8048955398850381,2.0783060749458513,0.06410960962175229,0.5038618691994051,0.15166613520408162,0.14985749993347475,0.8052926108175168,2.075775201291001,0.06399733741772436,0.5040908183337283,0.15098353794642855
33,1,50,oracle,0.03,,all,0.0,False,generated,12.065937280654907,out/runs/33f_seed1_steps50/oracle_s0.03,0.14941090981542682,0.8068203610445146,1.9536852801829925,0.06243674479273437,0.5039540714476711,0.150390625,0.14851958475448615,0.7947534267219811,1.976619717614993,0.06358157965815725,0.49817795024800743,0.14560746173469388,0.14863100038710375,0.7962617935122978,1.9737529129359932,0.0634384752999794,0.49889996539796533,0.14620535714285715
33,1,50,oracle,0.1,,all,0.0,False,generated,11.894530534744263,out/runs/33f_seed1_steps50/oracle_s0.1,0.14819151349087284,0.7845775462425081,1.6915747903364693,0.061809627004276266,0.4842039067968143,0.14090401785714285,0.14681041046916826,0.7750345612693579,1.72238819708666,0.06278544482786859,0.4874514406962308,0.15015146683673472,0.1469830483468813,0.7762274343910016,1.718536521242886,0.06266346759991955,0.4870454989588038,0.14899553571428573
33,1,50,oracle,0.3,,all,0.0,False,generated,11.883732557296753,out/runs/33f_seed1_steps50/oracle_s0.3,0.13133412648568604,0.6648584096612897,0.9934646573627226,0.059273556348413185,0.42629325019261316,0.13058035714285715,0.13800686745712357,0.6941356700389184,1.041033574978849,0.06031128974069739,0.4427266079201787,0.13958864795918366,0.13717277483569387,0.6904760124917148,1.0350874602768334,0.06018157306666187,0.4406724382042331,0.13846261160714285
33,1,50,oracle,1.0,,all,0.0,False,generated,11.991541147232056,out/runs/33f_seed1_steps50/oracle_s1,0.025152679087552535,0.147078054706938,0.026329123986547697,0.014117657918414583,0.05657453155944391,0.004743303571428571,0.02869968210055904,0.16175778495254178,0.03188773649290948,0.015623479788999237,0.06707493368012006,0.0058195153061224485,0.028256306723933228,0.15992281867184133,0.031192909929614255,0.015435252055176155,0.06576238341503553,0.005684988839285714
33,1,50,oracle,10.0,,all,0.0,False,generated,11.897750854492188,out/runs/33f_seed1_steps50/oracle_s10,0.11345272105875981,0.3839744493180066,0.23035772207198557,0.07567384789027103,0.18786725907178686,0.045479910714285705,0.11339326582647126,0.38577231242453475,0.23428549175175958,0.07624041018649762,0.19091919037761176,0.04870854591836734,0.11340069773050733,0.38554757953621877,0.23379452054178784,0.07616958989946929,0.19053769896438366,0.04830496651785714
33,1,50,oracle,3.0,,all,0.0,False,generated,11.892651319503784,out/runs/33f_seed1_steps50/oracle_s3,0.033148039061856135,0.17133061998676308,0.06533232508826593,0.020189221432923444,0.06843552054219015,0.0019531249999999998,0.03317327727919024,0.16762443375333164,0.06572016291242773,0.02039668894347826,0.06537082281511408,0.004105548469387756,0.03317012250202348,0.16808770703251058,0.06567168318440748,0.02037075550465891,0.06575391003099859,0.0038364955357142855
33,1,50,rollout1,0.03,,all,0.0,False,generated,24.687317848205566,out/runs/33f_seed1_steps50/rollout1_s0.03,0.1434420533533946,0.792028462262637,2.0475847250210677,0.05949144348680733,0.48727082030296415,0.13811383928571427,0.14539949168061056,0.7886808827903977,2.069197669490239,0.06121072435768612,0.48835646561792206,0.1412627551020408,0.14515481188970858,0.7890993302244276,2.0664960514315927,0.060995814248826274,0.4882207599535523,0.140869140625
33,1,50,rollout1,0.1,,all,0.0,False,generated,24.189435243606567,out/runs/33f_seed1_steps50/rollout1_s0.1,0.13326892272708213,0.7519946927714853,2.0309690356909575,0.054640882815027894,0.46642656191577325,0.12332589285714285,0.13436316883643154,0.745446784283397,2.046654589158131,0.055612150999050716,0.46193115776638305,0.12340561224489796,0.13422638807276288,0.7462652728444081,2.044693894974734,0.05549074247604787,0.4624930832850568,0.12339564732142858
33,1,50,rollout1,0.3,,all,0.0,False,generated,25.76735281944275,out/runs/33f_seed1_steps50/rollout1_s0.3,0.1181940242324537,0.6866989230066534,1.9831882418891953,0.047734984883365444,0.42107043353281204,0.09347098214285715,0.11725245320268853,0.682883572906513,1.9902927901388097,0.048085862760616535,0.4215793717687414,0.0999282525510204,0.11737014958140918,0.6833604916690306,1.9894047216076078,0.04804200302596014,0.42151575448925016,0.09912109375
33,1,50,rollout1,1.0,,all,0.0,False,generated,24.88434147834778,out/runs/33f_seed1_steps50/rollout1_s1,0.10839758122892815,0.6375567428746127,1.9681343066463128,0.05077239990265178,0.41868077056432973,0.07533482142857142,0.10878471013912006,0.6371838897885344,1.9298665686950665,0.05007426583254299,0.41401149377397856,0.08282844387755102,0.10873631902534608,0.6372304964242941,1.9346500359389727,0.050161532591306596,0.4145951533727725,0.08189174107142858
33,1,50,rollout1,10.0,,all,0.0,False,generated,25.513583660125732,out/runs/33f_seed1_steps50/rollout1_s10,0.2766973203444133,1.252067113389517,2.337137347589527,0.21884954501839066,1.045269482816705,0.17243303571428573,0.27169250548105767,1.2285505481214343,2.3629520335200445,0.21650471666464569,1.0264172559192233,0.18128188775510204,0.2723181073389771,1.2314901187799447,2.35972519777873,0.2167978202088638,1.0287737842814084,0.18017578125
33,1,50,rollout1,3.0,,all,0.0,False,generated,25.49605703353882,out/runs/33f_seed1_steps50/rollout1_s3,0.13988304529960338,0.7510517788332589,2.0548456225260257,0.08193191446027634,0.5482564796911404,0.12276785714285715,0.14139913963385162,0.7622308993750588,2.057765067939945,0.08139625731374885,0.5460009070926242,0.12547831632653061,0.14120962784207058,0.760833509307334,2.057400137263205,0.08146321445706478,0.5462828536674387,0.12513950892857142
33,1,50,rollout5,0.03,,all,0.0,False,generated,56.5360791683197,out/runs/33f_seed1_steps50/rollout5_s0.03,0.14082975861930067,0.7722516125671419,2.0376463865515464,0.059463968476488716,0.4779921541882422,0.13253348214285715,0.1438061446697909,0.776764848022791,2.0586270789905283,0.06148670973759375,0.4815861324129361,0.14317602040816327,0.14343409641347962,0.776200693590835,2.0560044924356555,0.06123386707995562,0.4811368851348493,0.141845703125
33,1,50,rollout5,0.1,,all,0.0,False,generated,59.16260313987732,out/runs/33f_seed1_steps50/rollout5_s0.1,0.12918606314917852,0.7162123194081138,1.9924278991261546,0.05285605637076267,0.43332810721779713,0.11272321428571427,0.1309545738120575,0.7200384582804507,2.0104648835554464,0.05513661094090535,0.4407124633450482,0.1282684948979592,0.13073350997919764,0.7195601909214085,2.0082102605017846,0.054851541619637526,0.4397894188291418,0.12632533482142858
33,1,50,rollout5,0.3,,all,0.0,False,generated,55.974838733673096,out/runs/33f_seed1_steps50/rollout5_s0.3,0.1049936948788601,0.5979222447794805,1.883030520367871,0.04500278785251394,0.3627245843703242,0.08733258928571429,0.10458131546179006,0.589883055878156,1.904910121796706,0.044669754320611335,0.35408268587366687,0.09191645408163264,0.10463286288892382,0.5908879544908217,1.902175171618102,0.04471138351209917,0.35516292318574905,0.09134347098214285
33,1,50,rollout5,1.0,,all,0.0,False,generated,58.32318162918091,out/runs/33f_seed1_steps50/rollout5_s1,0.10417302140238306,0.5522163933993088,1.7796904704082173,0.0482094860623522,0.3378359520208438,0.08063616071428571,0.10310896644964929,0.5390810585747254,1.7640239177259223,0.04904850685417678,0.33214078435173483,0.07955994897959183,0.10324197331874102,0.5407229754277983,1.7659822368112092,0.0489436292551987,0.3328526803103735,0.07969447544642858
33,1,50,rollout5,10.0,,all,0.0,False,generated,58.39033341407776,out/runs/33f_seed1_steps50/rollout5_s10,0.28781197174912976,0.9827747077806841,1.8293527935685068,0.21189918369794325,0.7212571059787862,0.12862723214285712,0.297495941064337,0.9990553779368535,1.8534697474576192,0.21771069880841232,0.7282267260369365,0.1373565051020408,0.2962854448999361,0.9970202941673323,1.85045512822148,0.2169842594196037,0.7273555235296676,0.13626534598214285
33,1,50,rollout5,3.0,,all,0.0,False,generated,58.850205421447754,out/runs/33f_seed1_steps50/rollout5_s3,0.1632773677269238,0.6992162707323979,1.7474229324435013,0.09363850295450496,0.46817948977819224,0.12332589285714285,0.16022720825780373,0.6891263148871855,1.7800853924485334,0.09307572751488438,0.4588081596808397,0.12053571428571429,0.1606084781914437,0.6903875593678369,1.7760025849479042,0.09314607444483697,0.45997957594300876,0.12088448660714285
33,2,100,none,0.0,,all,0.0,False,generated,10.073933601379395,out/runs/33f_seed2_steps100/none,0.15752134558510883,0.8437344080024203,2.028771820627406,0.06645681224259592,0.525851715160745,0.15959821428571427,0.15926720804609942,0.8428633923276326,2.1156732140906684,0.06875041129393479,0.5270995270023818,0.17729591836734696,0.1590489752384756,0.842972269286981,2.104810539907761,0.06846371141251742,0.5269435505221773,0.17508370535714285
33,2,100,oracle,0.03,,all,0.0,False,generated,23.62262988090515,out/runs/33f_seed2_steps100/oracle_s0.03,0.16143797332472382,0.8467293271735081,1.9193692213174744,0.06733720139180968,0.5271799105973811,0.1685267857142857,0.15785431950700943,0.8290153636723777,2.010305338518388,0.06824942233390885,0.5187563159029056,0.1727917729591837,0.1583022762342237,0.8312296091100191,1.9989383238682739,0.06813539471614644,0.519809265239715,0.17225864955357142
33,2,100,oracle,0.1,,all,0.0,False,generated,23.620288610458374,out/runs/33f_seed2_steps100/oracle_s0.1,0.15282094639169674,0.7962429229076653,1.6702695983453348,0.06598752994113832,0.5082918609588241,0.15457589285714285,0.1529394642489129,0.7942013976786948,1.7610443729793415,0.06557355186832939,0.49841129396014733,0.16613520408163263,0.15292464951676088,0.7944565883323162,1.7496975261500904,0.06562529912743051,0.499646364834982,0.16469029017857142
33,2,100,oracle,0.3,,all,0.0,False,generated,23.611419439315796,out/runs/33f_seed2_steps100/oracle_s0.3,0.13497156424259152,0.6855815117486124,0.9752258164764251,0.0590729952532831,0.43473994960366324,0.14146205357142855,0.14000436086603743,0.7069573108793934,1.0659131962800517,0.06032285188990853,0.44711493301144717,0.14552774234693877,0.13937526128810668,0.7042853359880458,1.0545772738045984,0.060166619810330356,0.4455680600854741,0.14501953125
33,2,100,oracle,1.0,,all,0.0,False,generated,23.708380460739136,out/runs/33f_seed2_steps100/oracle_s1,0.01747734976442912,0.11154901518456085,0.02217343250134621,0.009296379579239357,0.0418354352951447,0.002790178571428571,0.018940343128235528,0.1191710159765225,0.02036400869102794,0.010185724245605573,0.047065654621475085,0.0029097576530612247,0.01875746895775973,0.11821826587752732,0.020590186667317725,0.010074556162309796,0.04641187720568378,0.002894810267857143
33,2,100,oracle,10.0,,all,0.0,False,generated,23.628273010253906,out/runs/33f_seed2_steps100/oracle_s10,0.04977628620080676,0.2101404561213886,0.1166504698195086,0.03207195355019874,0.09224873707507404,0.005580357142857142,0.050405651424227135,0.21359197528301704,0.11678244928351668,0.03249591767082182,0.09607569546278061,0.009446747448979591,0.05032698077129959,0.2131605353878135,0.11676595185051566,0.032442922155743945,0.09559732566431728,0.008963448660714284
33,2,100,oracle,3.0,,all,0.0,False,generated,23.617022037506104,out/runs/33f_seed2_steps100/oracle_s3,0.017667955016446836,0.10746456514560718,0.031009686726563228,0.010479106986900738,0.037126289294470295,0.0016741071428571428,0.017368164647464178,0.10451096146704211,0.030184556028519136,0.010433713038355314,0.035346234055250406,0.0011957908163265306,0.01740563844358701,0.10488016192686275,0.03028769736577465,0.010439387281923493,0.03556874096015289,0.001255580357142857
33,2,100,rollout1,0.03,,all,0.0,False,generated,52.419126749038696,out/runs/33f_seed2_steps100/rollout1_s0.03,0.15257257639221083,0.8191319240864126,2.0136904279906043,0.06363081391801297,0.5046226960155926,0.15625,0.15339371980641567,0.8191903217131562,2.1052349331576754,0.06545273964040073,0.5079716083680347,0.16936383928571427,0.15329107687964005,0.8191830220098133,2.093791870011792,0.06522499892510226,0.5075529943239795,0.167724609375
